Row	TNFa	IL1	IL6	LPS	IFNg	IL4	IL12	IL12_mrna	IL10	IL10_mrna	IFNb	IFNb_mrna	TNFR	TRAF2	TAK1	NIK	IKK	IRF5	IKB	NFKB	TNFa_mrna	IL15_mrna	GMCSF_mrna	Mcpt1_mrna	IL8_mrna	IL18_mrna	IKBa_mrna	iNOS_mrna	iNOS	COX2_mrna	COX2	CXCL10_mrna	CXCL10	cAMP	PKA	CREB	CEBPbeta	TSG6	CYP19	MKK36	p38	SP1	ATF2	ELK1	MMP3_mrna	MMP7_mrna	MMP9_mrna	MMP12_mrna	IL1R	cRaf	SOS	Ras	MEK12	ERK12	ETS1	MMP3	MMP7	MMP9	MKK47	JNK	cJun	cFos	AP1	IL1_mrna	IL6_mrna	GP130	IL6R	JAK2	GRB2	STAT3	A2M_mrna	CRP_mrna	VEGF_mrna	SOCS3_mrna	SOCS3	BCL3	PI3K	AKT	MCL1	CD14	TLR4	TRIF	IRF3	CCL5_mrna	IFNbR	JAKIFNbR	MyD88	IRAK4	IRAK1	TAB1	TRAF6	IFNgR	GSK3	JAK12_IFNg	SHP2	STAT1	IRF1	IRF1_mrna	SOCS1	SOCS1_mrna	Myc_mrna	SMAD7_mrna	ICAM1_mrna	IL12Rb1	STAT4	IFNg_mrna	IL4R	JAK13_IL4	STAT6	CCL17_mrna	CCL17	PPARg_mrna	PPARg	IL4Ra_mrna	Arg1_mrna	Arg1	CD23_mrna	CD23	AMAC1_mrna	AMAC1	KLF4_mrna	KLF4	Fizz1_mrna	Fizz1	Ym1_mrna	Ym1	IL10R	JAK1IL10R	TNFa_trans	IL1_trans	IL6_trans	IFNg_trans	IL12_trans	IL10_trans	IFNb_trans	IKB_trans	IL4R_trans
TNFa	-0.520081950199021	-0.000193574111952421	1.824071897083e-06	-0.0527832949277868	-0.000129377022907384	4.10530090366734e-07	-0.000115877889357519	-0.00011587668273505	0.00110690119029599	0.00109232964652128	-0.0119471262554692	-0.00164521101674731	-0.00255037310926221	-0.00216373235143519	-0.00336215476915858	-0.000177716462813504	-0.000177716462812283	-1.20863555491679e-05	0.00236465605819813	-0.0152715652225074	-0.470081950199021	0	0	0	0	0	0.0001061180230153	1.11022302462516e-16	0	0.000938248545086506	0.000938248545086395	-1.11022302462516e-16	1.11022302462516e-16	0.000938248545081732	0.000938248545081843	0.00378981726454042	-9.46814098995441e-05	1.11022302462516e-16	1.11022302462516e-16	-0.00274700607653311	-0.00274700607651057	8.30958636566237e-07	1.11022302462516e-16	1.11022302462516e-16	0	0	0	0	-0.000193574111952421	0.000739035281248634	-5.32448940493424e-09	-5.32448929391194e-09	0.000739035532490329	0.00174534166052931	2.22044604925031e-16	1.11022302462516e-16	1.11022302462516e-16	1.11022302462516e-16	-0.000134115489660802	-0.000134115489660691	-0.000134115489660913	-0.00013411548979525	-0.000134115489660025	-0.000156102079960529	6.93778230886899e-06	0.000103994886841319	1.824071897083e-06	0.000103994886841208	2.22949996508959e-06	0.000516254973852437	0	0	0	0.00404049556338559	0.00404049556304753	5.43378812404294e-05	0.00443632345395839	0.00443632345395828	0	-0.0527832949277942	-0.0527832949278024	-0.0204817983390873	-0.0204817983451466	0	-0.0119471262549744	-0.0119471264586002	-0.0108712242480103	-0.0108712242480097	-0.0108712242480101	-0.00250778548175135	-0.0108712242480141	-0.000129377022907384	-0.000364451823349987	-9.43732186337032e-05	2.37263313873637e-06	-0.0906290767908537	-0.0131237523350687	-0.0131237929303534	0.00491755114210646	0.00491745927670695	0	0	0	-0.000115877930187636	-0.00011587788935763	-0.000115877889357852	4.10530090699801e-07	-6.11829473196046e-07	-6.11829473196046e-07	0	1.11022302462516e-16	1.45476009016932e-09	1.45476020119162e-09	-4.07891731502019e-09	0	1.11022302462516e-16	0	1.11022302462516e-16	0	1.11022302462516e-16	3.64563934596163e-12	3.64563934596163e-12	0	1.11022302462516e-16	0	1.11022302462516e-16	0.00110690119022927	0.000443285138592708	-0.470081950199021	-0.000156102079960529	6.93778230875797e-06	-0.000115877889357741	2.22044604925031e-16	0.00109232964648154	-0.00164521101674842	0.00010611802301197	-4.07891742604249e-09
IL1	-0.0671426220683007	-0.118995851150929	0.00202954330394485	-0.0689399859500636	0.000474812731788593	-3.29020713290967e-05	0.000455784057114841	0.000455780983599566	0.0195817637517512	0.0193971244942379	0.0225419348309143	0.00332959754854194	-0.0671426220683007	-0.0669519038114719	-0.0689958511509286	0.000588915207938689	0.000588915207919455	2.49373205637726e-05	-0.00736710593158074	0.0329652444844289	-0.0670959138282636	-3.46944695195361e-16	-3.46944695195361e-16	-3.46944695195361e-16	-3.46944695195361e-16	-3.46944695195361e-16	-0.000358377818818367	-4.85722573273506e-16	-5.82867087928207e-16	0.0366795554805262	0.0366795554805243	-4.85722573273506e-16	-3.19189119579733e-16	0.0366795554804691	0.0366795554804778	0.180983336191467	-0.0431573528494815	-3.19189119579733e-16	-3.19189119579733e-16	0.0347337802262879	0.0347337802194474	1.43784835709287e-05	-5.41233724504764e-16	-6.66133814775094e-16	-4.57966997657877e-16	-4.57966997657877e-16	-4.57966997657877e-16	-3.05311331771918e-16	-0.00576893313643838	-0.0381085396525413	3.82063593401538e-08	3.82063594095428e-08	-0.0381085263802839	-0.0689958511509286	-3.19189119579733e-16	-3.60822483003176e-16	-3.60822483003176e-16	-3.60822483003176e-16	-0.0689958511509286	-0.0689958511509286	-0.0689958511509286	-0.0689958511509291	-0.0689958511509288	-0.0689958511509286	0.00205937320126391	0.0027970733747175	0.00202954330394467	0.00279707337471759	1.52578550830784e-05	0.0160950263214587	-4.71844785465692e-16	-4.71844785465692e-16	-4.71844785465692e-16	0.338071200102552	0.338071200092082	-0.000183824131375548	0.0669917616133729	0.0669917616133726	-3.46944695195361e-16	-0.0689399859500092	-0.0689399859500569	-0.00736418915031962	-0.00736418915312081	-5.96744875736022e-16	0.0225419348430752	0.0225419355231929	-0.068825269681952	-0.068825269681946	-0.0688252696819459	-0.068422836446778	-0.0688252696820673	0.000474812731788454	-0.0023562675155762	0.000715883188893318	-2.99075493062073e-05	0.0873515884599641	0.0434146368232879	0.0434147068944088	0.38594710945831	0.385947675879425	-3.05311331771918e-16	-4.9960036108132e-16	-4.9960036108132e-16	0.000455784396012737	0.000455784057114855	0.000455784057116215	-3.29020713049633e-05	-3.99175057777673e-05	-3.99175057779755e-05	-3.46944695195361e-16	-3.7470027081099e-16	3.19505220891525e-09	3.19505216728189e-09	-6.89490897951006e-06	-3.46944695195361e-16	-1.80411241501588e-16	-3.46944695195361e-16	-3.7470027081099e-16	-3.46944695195361e-16	-3.7470027081099e-16	-6.33895713697541e-13	-6.33632035729192e-13	-3.46944695195361e-16	-3.7470027081099e-16	-3.46944695195361e-16	-3.7470027081099e-16	0.0195817637492462	0.0134637613385054	-0.0670959138282636	-0.0689958511509286	0.00205937320126269	0.000455784057115008	-1.94289029309402e-16	0.0193971244934426	0.00332959754854699	-0.000358377818793387	-6.89490897956557e-06
IL6	-0.0595566178948917	-0.00385434485768693	-0.234472087422545	-0.100362560393983	-0.0004347505971736	-1.59632056949688e-05	-0.000380002047596889	-0.000379997596859499	0.0142311177227696	0.0140756346894289	-0.0308728245448852	-0.00679358573564695	-0.0595566178948917	-0.0584285559652245	-0.0718523444023122	0.000375596384658311	0.000375596384644655	-5.59770938672044e-05	-0.00571130850126189	0.0248029404478186	-0.0594133695771607	-1.38777878078145e-16	-1.38777878078145e-16	-1.38777878078145e-16	-1.38777878078145e-16	-1.38777878078145e-16	-0.000274638327947468	-1.94289029309402e-16	-3.33066907387547e-16	0.0268689749105171	0.0268689749105163	-1.38777878078145e-16	-1.38777878078145e-16	0.0268689749104842	0.0268689749104846	0.169968954536801	-0.00202970752714954	-1.38777878078145e-16	-1.38777878078145e-16	0.00672409876023933	0.00672409876047109	1.04257157919896e-05	-2.77555756156289e-16	-4.16333634234434e-16	-1.38777878078145e-16	-1.38777878078145e-16	-1.38777878078145e-16	-1.38777878078145e-16	-0.0038543448576869	-0.0147149577751149	-4.83710893561806e-09	-4.83710890786249e-09	-0.0147149531361552	-0.0424907114130922	-1.38777878078145e-16	-2.4980018054066e-16	-2.4980018054066e-16	-2.4980018054066e-16	-0.0558678999104112	-0.0558678999104111	-0.0558678999104111	-0.0558678999109101	-0.0558678999104067	-0.00311984872853935	-0.184472087422545	0.00184483119099851	0.00110856002720683	0.00184483119099862	1.52644946380676e-05	0.0101423829528269	-3.60822483003176e-16	-3.60822483003176e-16	-3.60822483003176e-16	0.193319793728659	0.1933197937147	-0.000140834974638571	0.0782651258004917	0.0782651258004917	-1.11022302462516e-16	-0.100362560393957	-0.100362560393988	-0.00582688099143397	-0.00582688099406795	-3.33066907387547e-16	-0.0308728245394948	-0.0308728230625323	-0.096708640168859	-0.0967086401688595	-0.0967086401688598	-0.0639280368268583	-0.0967086401688887	-0.0004347505971736	-0.00237660971855749	-0.000197294156501354	-3.46287683825053e-06	-0.104628673489283	0.0296754168505337	0.0296755398237459	0.242290117977795	0.242289412591254	-1.38777878078145e-16	-2.22044604925031e-16	-2.22044604925031e-16	-0.0003800021263137	-0.000380002047596889	-0.000380002047596334	-1.59632056809245e-05	-2.29704760344451e-05	-2.29704760345562e-05	-2.4980018054066e-16	-1.38777878078145e-16	4.43166781050053e-10	4.4316686431678e-10	-3.63863285129939e-06	-2.4980018054066e-16	-5.55111512312578e-17	-2.4980018054066e-16	-1.38777878078145e-16	-2.4980018054066e-16	-1.38777878078145e-16	-3.9926117967326e-12	-3.99258404115699e-12	-2.4980018054066e-16	-1.38777878078145e-16	-2.4980018054066e-16	-1.38777878078145e-16	0.0142311177213073	0.00853991478717728	-0.0594133695771607	-0.0031198487285394	-0.184472087422545	-0.000380002047596806	-2.77555756156289e-17	0.0140756346889239	-0.00679358573564606	-0.00027463832792915	-3.63863285127164e-06
LPS	0	0	0	-0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNg	0.00247280613807216	0.000594237243146278	1.5368690551798e-05	0.0536586778466684	-0.128443541315564	-1.15625159432808e-05	-0.0784435413155643	-0.0784416617638142	0.0086794753293824	0.00854798745337088	-0.0155642303652569	-0.00150671885875805	0.00247280613807219	0.00478799940483662	0.00713988499200155	-8.4112809824316e-05	-8.41128098263144e-05	-9.72951683955725e-06	0.00111603360979506	-0.0173363506670988	0.00248648206871083	2.77555756156289e-17	2.77555756156289e-17	2.77555756156289e-17	2.77555756156289e-17	2.77555756156289e-17	4.76439057160716e-05	5.55111512312578e-17	2.77555756156289e-17	0.0141153233077661	0.0141153233077665	0	-2.77555756156289e-17	0.0141153233077861	0.0141153233077863	0.116545950843878	0.000451840448221497	0	0	0.00574115581782425	0.00574115581649753	5.65116693121426e-06	2.77555756156289e-17	5.55111512312578e-17	5.55111512312578e-17	5.55111512312578e-17	5.55111512312578e-17	2.77555756156289e-17	0.000594237243146278	0.014389564949864	2.54827593193507e-08	2.54827594026175e-08	0.0143895653673592	0.0383722522457013	0	8.32667268468867e-17	8.32667268468867e-17	8.32667268468867e-17	0.000666187102733889	0.000666187102734001	0.000666187102734028	0.00066618710247876	0.00066618710273661	0.000479066748179435	4.97178102198681e-05	0.000710447528151553	1.53686905517425e-05	0.000710447528151498	1.5035462499785e-05	0.00382296435755783	0	0	0	0.144235942970979	0.144235942969591	2.43760524968328e-05	0.0860191022636052	0.0860191022636052	-2.77555756156289e-17	0.0536586778466683	0.0536586778466498	5.4138849884533e-06	5.41388492245054e-06	1.11022302462516e-16	-0.015564230364882	-0.0155642311155302	0.0266420817717976	0.0266420817717986	0.026642081771799	0.0054790204274309	0.0266420817718331	-0.000203075598518843	-0.00234975726344866	3.01926019085907e-05	3.86139091212989e-06	-0.0784210788955792	-0.0281151654458154	-0.0281153812935182	-0.0175027854107176	-0.0175026375223739	2.77555756156289e-17	5.55111512312578e-17	5.55111512312578e-17	-0.0784435341439686	-0.0784435413155643	-0.0784435413155643	-1.15625159331778e-05	-1.84705917387895e-05	-1.84705917389283e-05	8.32667268468867e-17	5.55111512312578e-17	5.50154505285505e-10	5.50154533041081e-10	-2.78373777340413e-06	8.32667268468867e-17	2.77555756156289e-17	8.32667268468867e-17	5.55111512312578e-17	8.32667268468867e-17	5.55111512312578e-17	-2.70625188925067e-12	-2.70627964482628e-12	8.32667268468867e-17	5.55111512312578e-17	8.32667268468867e-17	5.55111512312578e-17	0.00867947532900243	0.00323029570345662	0.00248648206871083	0.000479066748179657	4.97178102202289e-05	-0.0784435413155643	-2.77555756156289e-17	0.0085479874531954	-0.00150671885875747	4.76439057134903e-05	-2.78373777337637e-06
IL4	-0	-0	-0	-0	-0	-0.05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
IL12	-0.0109700891493262	-0.000827631606869161	7.79495549751985e-06	-0.0300949665957381	-0.000553063894680572	1.7543581594115e-06	-0.504249762232678	-0.454249762232678	0.00471676054405379	0.00465484300223162	-0.0526028569968364	-0.00706034958950241	-0.0109700891493262	-0.0092978497584697	-0.0144916954932748	-0.000759800821873546	-0.000759800821872103	-5.16514581336835e-05	0.0100435883343917	-0.0677774661134988	-0.0109159028224951	0	0	0	0	0	0.000453361204936553	0	-1.11022302462516e-16	0.00399983398474801	0.00399983398474779	0	1.11022302462516e-16	0.00399983398473469	0.00399983398473391	0.0160372147664993	-0.000404710182227652	-1.11022302462516e-16	-1.11022302462516e-16	-0.0118217878805167	-0.0118217878830684	3.55101251314771e-06	0	0	0	0	0	0	-0.000827631606869161	0.00315219039913117	-2.27536829378039e-08	-2.27536829378039e-08	0.00315219138738576	0.00742503486277324	0	0	0	0	-0.00057332698339374	-0.000573326983393518	-0.000573326983393629	-0.000573326983758005	-0.000573326983391187	-0.000667354616378124	2.96474022639659e-05	0.000444293093200487	7.79495549751985e-06	0.000444293093200487	9.52749445937151e-06	0.00220323540679235	0	0	0	0.0170868193050611	0.0170868193044429	0.000232175154003644	0.0187413433067051	0.0187413433067051	0	-0.0300949665957364	-0.0300949665957453	-0.0017120519974636	-0.0017120519983953	1.11022302462516e-16	-0.0526028569952235	-0.0526028594384228	-0.047740827124121	-0.047740827124121	-0.0477408271241213	-0.0107857356839846	-0.0477408271241236	-0.00055306389468035	-0.00155890809320358	-0.000403392530659241	1.01391527779215e-05	-0.427707594700594	-0.0579476443548814	-0.0579477759786754	0.0207481609165374	0.0207471745227045	0	1.11022302462516e-16	1.11022302462516e-16	-0.000495340462704164	-0.000495340301643665	-0.000495340301643665	1.75435816052172e-06	-2.61459726125235e-06	-2.61459726147439e-06	1.11022302462516e-16	1.11022302462516e-16	6.21677465062476e-09	6.21677453960245e-09	-1.74308530942469e-08	1.11022302462516e-16	2.22044604925031e-16	1.11022302462516e-16	1.11022302462516e-16	1.11022302462516e-16	1.11022302462516e-16	1.55789825484476e-11	1.557909357075e-11	1.11022302462516e-16	1.11022302462516e-16	1.11022302462516e-16	1.11022302462516e-16	0.0047167605438535	0.00189217571162026	-0.0109159028224951	-0.000667354616377902	2.96474022638549e-05	-0.000495340301643554	0	0.00465484300212315	-0.00706034958950419	0.000453361204934111	-1.74308530942469e-08
IL12_mrna	-0.0258948194674404	-0.00196948627915527	1.85618899282147e-05	-0.0699955141221795	-0.00131639834835606	4.1775792374299e-06	-0.0011790599890229	-0.949735595912251	0.0112748665234516	0.0111262983089463	-0.120322913295982	-0.0167176217954185	-0.0258948194674405	-0.0219765458918449	-0.0341129473211507	-0.00180817056042748	-0.00180817056042537	-0.000122990140517976	0.0241130729146319	-0.153370096867593	-0.0257680150608606	-2.22044604925031e-16	-2.22044604925031e-16	-2.22044604925031e-16	-2.22044604925031e-16	-2.22044604925031e-16	0.00107996380428621	-2.22044604925031e-16	-2.22044604925031e-16	0.00955555529778906	0.00955555529778895	1.11022302462516e-16	1.11022302462516e-16	0.00955555529776009	0.00955555529775798	0.0386946377149281	-0.000963403265150653	-1.11022302462516e-16	-1.11022302462516e-16	-0.0278865133477854	-0.0278865133533401	8.45588888742643e-06	-3.33066907387547e-16	0	-2.22044604925031e-16	-2.22044604925031e-16	-2.22044604925031e-16	-1.11022302462516e-16	-0.00196948627915516	0.00752535566880719	-5.41823097499616e-08	-5.41823098609839e-08	0.00752535796512721	0.0177880157500135	0	0	0	0	-0.00136460609603273	-0.00136460609603251	-0.00136460609603273	-0.00136460609684186	-0.00136460609602762	-0.00158828585809934	7.05997008584314e-05	0.00105835465862936	1.85618899279927e-05	0.00105835465862936	2.26875638822399e-05	0.00525582557541582	-1.11022302462516e-16	-1.11022302462516e-16	-1.11022302462516e-16	0.0412632775921441	0.0412632775906806	0.00055297180011471	0.0453215650702067	0.0453215650702067	-1.11022302462516e-16	-0.0699955141221733	-0.0699955141221946	-0.00407121056570248	-0.0040712105678169	0	-0.120322913292639	-0.120322916205079	-0.109587951777819	-0.10958795177782	-0.10958795177782	-0.025463359754122	-0.109587951777817	-0.00131639834835584	-0.00370749555853456	-0.000960267649308344	2.41441011518129e-05	-0.85880027920235	-0.132040524148731	-0.132040946451584	0.050259285312908	0.0502568107309223	-1.11022302462516e-16	1.11022302462516e-16	1.11022302462516e-16	-0.00117906037102844	-0.00117905998902301	-0.00117905998902323	4.17757924031648e-06	-6.2260084409127e-06	-6.22600844124577e-06	0	-1.11022302462516e-16	1.48037225811137e-08	1.48037225811137e-08	-4.15072975989972e-08	0	1.11022302462516e-16	0	-1.11022302462516e-16	0	-1.11022302462516e-16	3.70973252117324e-11	3.70976582786398e-11	0	-1.11022302462516e-16	0	-1.11022302462516e-16	0.0112748665229999	0.00451265347948104	-0.0257680150608606	-0.00158828585809934	7.05997008583203e-05	-0.00117905998902301	0	0.0111262983087047	-0.0167176217954212	0.00107996380428244	-4.15072977100195e-08
IL10	-0.00790342443748027	-0.000561584081707478	-0.000264255004132408	-0.0518973610778489	-0.000163917532060354	-2.41477294560255e-06	-0.000151391529679357	-0.00015139020554733	-0.516971365078094	-0.466971365078094	-0.00997844838978923	-0.00169703811818067	-0.00790342443748038	-0.0080637865203157	-0.0128763474542077	-0.000363433882549224	-0.000363433882545339	-1.30606776701514e-05	0.00439299048817621	-0.046311977874771	-0.0078752575483596	-2.22044604925031e-16	-2.22044604925031e-16	-2.22044604925031e-16	-2.22044604925031e-16	-2.22044604925031e-16	0.000221513481068913	0	-1.11022302462516e-16	-0.0017862537285247	-0.00178625372852503	-1.11022302462516e-16	0	-0.00178625372852192	-0.00178625372852226	-0.00086995414177693	-0.00594589252045541	-1.11022302462516e-16	-1.11022302462516e-16	-0.00591074168310501	-0.00591074168451955	-0.000291583856102728	0	-2.22044604925031e-16	-1.11022302462516e-16	-1.11022302462516e-16	-1.11022302462516e-16	0	-0.0005615840817077	-0.00392147025557599	-1.55511764576843e-08	-1.5551176346662e-08	-0.00392147040579971	-0.0103472216438805	-1.11022302462516e-16	0	0	0	-0.00213694435832934	-0.00213694435832956	-0.00213694435832956	-0.00213694435843659	-0.00213694435832767	-0.000451416377815872	-0.000264822828315303	-0.000295449814916804	-0.000264255004132408	-0.000295449814916804	-6.63105909293193e-07	-0.00147043695348081	0	0	0	0.00776735529302675	0.00776735529312544	0.000113729605035418	0.00342003180308337	0.00342003180308348	-1.11022302462516e-16	-0.0518973610778745	-0.0518973610778587	-0.000703965460134404	-0.000703965460620681	-1.11022302462516e-16	-0.0099784483898151	-0.00997844828774841	-0.0556610619819923	-0.0556610619819887	-0.0556610619819891	-0.00947015419483144	-0.0556610619819558	-0.000163917532060465	0.00011523189674989	-0.000174363513038234	5.9819417342899e-06	-0.0394438172845599	0.00355749662697702	0.00355754763902805	0.0080277514726651	0.00802757472773818	0	-1.11022302462516e-16	-1.11022302462516e-16	-0.000151391602627782	-0.000151391529679357	-0.000151391529679579	-2.41477294471437e-06	-2.10675151279816e-06	-2.10675151290918e-06	0	0	3.18735615678634e-09	3.18735615678634e-09	-4.38998719709538e-07	0	-1.11022302462516e-16	0	0	0	0	7.81563702645371e-12	7.81563702645371e-12	0	0	0	0	-0.00123169843905346	-0.00126190818535621	-0.00787525754835972	-0.000451416377815872	-0.000264822828315636	-0.000151391529679468	0	-0.466971365078094	-0.00169703811818211	0.000221513481065361	-4.3899871982056e-07
IL10_mrna	-0.0169244980606567	-0.00121021224212625	-0.000569616056230182	-0.107249426690185	-0.000353364004085144	-5.2063603324104e-06	-0.000326364723206463	-0.000326361869063541	-0.00265276300946027	-0.982567322227111	-0.0213302610920012	-0.00365351106478318	-0.0169244980606568	-0.0172655363445383	-0.0274574812804342	-0.00078333397706809	-0.000783333977064982	-2.81591544118998e-05	0.00950797524498681	-0.0961193063319825	-0.0168645866186432	-2.22044604925031e-16	-2.22044604925031e-16	-2.22044604925031e-16	-2.22044604925031e-16	-2.22044604925031e-16	0.000477686236875718	-2.22044604925031e-16	-3.33066907387547e-16	-0.00384528385586647	-0.00384528385586635	-1.11022302462516e-16	-1.11022302462516e-16	-0.00384528385586524	-0.00384528385586258	-0.00187424680849047	-0.0127539584443267	1.11022302462516e-16	1.11022302462516e-16	-0.0126789420389187	-0.0126789420459977	-0.000628509949018197	-1.11022302462516e-16	-2.22044604925031e-16	0	0	0	0	-0.00121021224212647	-0.00842622060575526	-3.35291139297311e-08	-3.35291137076865e-08	-0.00842622088130673	-0.022111639393935	-2.22044604925031e-16	-2.22044604925031e-16	-2.22044604925031e-16	-2.22044604925031e-16	-0.00459882167895831	-0.00459882167895853	-0.0045988216789582	-0.00459882167912606	-0.00459882167895764	-0.000972894271520586	-0.000570839750319352	-0.00063684089499294	-0.000569616056230182	-0.00063684089499294	-1.42968868799276e-06	-0.00316628893943405	-2.22044604925031e-16	-2.22044604925031e-16	-2.22044604925031e-16	0.0168614505105553	0.0168614505105643	0.000245230988675571	0.0073958273260093	0.00739582732600941	-1.11022302462516e-16	-0.107249426690204	-0.107249426690202	-0.00151685609046948	-0.0015168560911597	-1.11022302462516e-16	-0.0213302610918458	-0.0213302608844917	-0.114698550603706	-0.114698550603702	-0.114698550603703	-0.0202524613819605	-0.114698550603724	-0.000353364004085033	0.000248470650263122	-0.000375879434886595	1.28974327672227e-05	-0.082305694262805	0.00769402406389952	0.00769412788003099	0.0174307458674196	0.0174300435496663	0	-1.11022302462516e-16	-1.11022302462516e-16	-0.000326364869674078	-0.000326364723206685	-0.000326364723206574	-5.20636033085609e-06	-4.54225332724434e-06	-4.54225332746638e-06	-3.33066907387547e-16	-1.11022302462516e-16	6.8720994450544e-09	6.8720994450544e-09	-9.46502839438423e-07	-3.33066907387547e-16	-2.22044604925031e-16	-3.33066907387547e-16	-1.11022302462516e-16	-3.33066907387547e-16	-1.11022302462516e-16	1.68510760900631e-11	1.68511871123656e-11	-3.33066907387547e-16	-1.11022302462516e-16	-3.33066907387547e-16	-1.11022302462516e-16	-0.00265276300959705	-0.00271775583850042	-0.0168645866186432	-0.000972894271520475	-0.000570839750319241	-0.000326364723206685	-1.11022302462516e-16	-0.00264973474719044	-0.00365351106478307	0.000477686236875829	-9.46502839438423e-07
