Row	TNFa	IL1	IL6	LPS	IFNg	IL4	IL12	IL12_mrna	IL10	IL10_mrna	IFNb	IFNb_mrna	TNFR	TRAF2	TAK1	NIK	IKK	IRF5	IKB	NFKB	TNFa_mrna	IL15_mrna	GMCSF_mrna	Mcpt1_mrna	IL8_mrna	IL18_mrna	IKBa_mrna	iNOS_mrna	iNOS	COX2_mrna	COX2	CXCL10_mrna	CXCL10	cAMP	PKA	CREB	CEBPbeta	TSG6	CYP19	MKK36	p38	SP1	ATF2	ELK1	MMP3_mrna	MMP7_mrna	MMP9_mrna	MMP12_mrna	IL1R	cRaf	SOS	Ras	MEK12	ERK12	ETS1	MMP3	MMP7	MMP9	MKK47	JNK	cJun	cFos	AP1	IL1_mrna	IL6_mrna	GP130	IL6R	JAK2	GRB2	STAT3	A2M_mrna	CRP_mrna	VEGF_mrna	SOCS3_mrna	SOCS3	BCL3	PI3K	AKT	MCL1	CD14	TLR4	TRIF	IRF3	CCL5_mrna	IFNbR	JAKIFNbR	MyD88	IRAK4	IRAK1	TAB1	TRAF6	IFNgR	GSK3	JAK12_IFNg	SHP2	STAT1	IRF1	IRF1_mrna	SOCS1	SOCS1_mrna	Myc_mrna	SMAD7_mrna	ICAM1_mrna	IL12Rb1	STAT4	IFNg_mrna	IL4R	JAK13_IL4	STAT6	CCL17_mrna	CCL17	PPARg_mrna	PPARg	IL4Ra_mrna	Arg1_mrna	Arg1	CD23_mrna	CD23	AMAC1_mrna	AMAC1	KLF4_mrna	KLF4	Fizz1_mrna	Fizz1	Ym1_mrna	Ym1	IL10R	JAK1IL10R	TNFa_trans	IL1_trans	IL6_trans	IFNg_trans	IL12_trans	IL10_trans	IFNb_trans	IKB_trans	IL4R_trans
TNFa	-0.84677385666084	-5.25418186736459e-09	-0.000126745889693858	2.24970782625178e-05	-0.0245215186853259	1.90989582937728e-05	-0.000600642107734584	-0.000600622580168686	0.00312932889040973	0.00312816163012597	-0.00174176290615069	-0.00173136774543625	-0.0163294061682597	-0.00474570568951904	-0.00474570568951926	-0.000438508599528986	-0.000438508599529874	-0.000305013605297999	0.00147616310617926	-0.0304835831781431	-0.14677385666084	-3.93907129137006e-13	-3.93907129137006e-13	-3.93907129137006e-13	-3.93907129137006e-13	-3.93907129137006e-13	0.0001090163673374	-3.93796106834543e-13	-3.93907129137006e-13	0.000599924598917001	0.000599924598917001	-3.93796106834543e-13	-3.93796106834543e-13	0.000599924598918111	0.000599924598853274	0.00115709117636087	5.36779080693162e-05	-3.93907129137006e-13	-3.93907129137006e-13	-0.00331494206128768	-0.00331494206142102	2.26581662801095e-05	-3.93907129137006e-13	-3.93907129137006e-13	-3.93907129137006e-13	-3.93907129137006e-13	-3.93907129137006e-13	-3.93796106834543e-13	-5.2541819783869e-09	-3.59934304583476e-13	-1.87555280195539e-08	-1.87555282415985e-08	-3.60045326885938e-13	0.00053351725759454	-3.93907129137006e-13	-3.93907129137006e-13	-3.93907129137006e-13	-3.93907129137006e-13	4.66512320149715e-05	4.66512320291823e-05	4.66512320258516e-05	4.66512320270729e-05	4.66512320258516e-05	-3.67016617097704e-09	-0.000100887204740885	0.000216243605648092	-0.000126745889693858	0.000216243605648314	3.7458601110818e-05	0.000968348914677564	-3.93907129137006e-13	-3.93907129137006e-13	-3.93907129137006e-13	0.00107867965012043	0.00107867965010922	5.86318288595677e-05	0.00312945164559586	0.00312945164559575	-3.93907129137006e-13	2.24970782624068e-05	2.24970782625178e-05	-8.51030190762714e-08	-8.51030190762714e-08	-3.93907129137006e-13	-0.00174176290615069	-0.00174176290615025	-5.25746790547288e-09	-5.25746790547288e-09	-5.25746801649518e-09	-3.15496517799829e-11	-5.25746790547288e-09	-0.0245215186853259	-0.020054282214544	-0.00718994458570166	9.64427621807928e-05	-0.0382123627855904	-0.00890218706606549	-0.00890218709084745	0.00304269770151544	0.00304268298990806	-3.93796106834543e-13	-3.93796106834543e-13	-3.93796106834543e-13	-0.000600642107734695	-0.000600642107734806	-0.000600642107644767	1.90989582939949e-05	-1.29850949881494e-07	-1.29850949881494e-07	-3.93907129137006e-13	-3.93907129137006e-13	1.27968780017085e-09	1.27968780017085e-09	2.91501128191207e-06	-3.93907129137006e-13	-3.93907129137006e-13	-3.93907129137006e-13	-3.93907129137006e-13	-3.93907129137006e-13	-3.93907129137006e-13	2.60025334597458e-12	2.60025334597458e-12	-3.93907129137006e-13	-3.93907129137006e-13	-3.93907129137006e-13	-3.93907129137006e-13	0.00312932889040984	0.00022584843034823	-0.14677385666084	-3.67016617097704e-09	-0.000100887204740885	-0.00060064210773747	-3.93796106834543e-13	0.00312816163012597	-0.00173136774576366	0.000109016367336179	2.91501128169003e-06
IL1	-0.0107693066145698	-0.0607693066145698	0.000506952102286275	1.95288272378802e-05	-0.00944931598819913	1.3461059742266e-05	-0.000728414510327201	-0.000728392276950179	0.00145469168368923	0.00145725701826029	-0.00325963328632677	-0.0032440240955087	-0.0107693066145698	-0.0107693066145698	-0.0107693066145698	-0.000657899888185265	-0.000657899888186111	-0.000682141770553972	-0.000291290350207848	-0.000649315401604539	-0.00765049482336234	2.82509432514289e-12	2.82509432514289e-12	2.82509432514289e-12	2.82509432514289e-12	2.82509432514289e-12	-2.17317751325455e-05	2.8251290196124e-12	2.82510820293069e-12	0.00331398475511263	0.00331398475511266	2.8251290196124e-12	2.8251220807185e-12	0.00331398475511414	0.00331398475504434	0.00750466526024196	-0.00357287426992193	2.8251151418246e-12	2.8251151418246e-12	-0.00489788721998231	-0.0048978872245817	2.24184032649802e-05	2.82509432514289e-12	2.8251151418246e-12	2.8251151418246e-12	2.8251151418246e-12	2.8251151418246e-12	2.82510820293069e-12	-1.25885050092367e-08	1.18306059393447e-12	-3.48952222326004e-08	-3.48952222117838e-08	1.18303977725276e-12	-0.0107693066145701	2.8251220807185e-12	2.82510820293069e-12	2.82510820293069e-12	2.82510820293069e-12	-0.0107693066056689	-0.0107693066127658	-0.0107693066145698	-0.0107693066150897	-0.0107693066145664	-0.0107693066145698	0.000529003676445421	0.00086378949180739	0.000506952102286268	0.000863789491807383	3.24754519589535e-05	0.00853073296237725	2.82510820293069e-12	2.82510820293069e-12	2.82510820293069e-12	0.0237823541791467	0.0237823541796481	-1.16914904480722e-05	0.001401937792447	0.00140193779243827	2.82509432514289e-12	1.95288272378871e-05	1.95288272378386e-05	-3.92659948375562e-08	-3.92659948861285e-08	2.8251151418246e-12	-0.00325963328632679	-0.00325963328632477	-1.25961834226973e-08	-1.25961834088195e-08	-1.25961834018806e-08	-4.01290174700808e-10	-1.25961834851473e-08	-0.00944931598819913	-0.00539527446774066	-0.00765214249169497	0.000142059469681481	-0.0107693066145697	-0.000923703042669824	-0.000923703022435746	0.00841654994328118	0.00841654251482513	2.82510820293069e-12	2.8251151418246e-12	2.8251151418246e-12	-0.000728414510327201	-0.000728414510327235	-0.000728414510376148	1.3461059741586e-05	-3.19741385347572e-06	-3.19741385348266e-06	2.8251220807185e-12	2.8251151418246e-12	3.53565170196912e-09	3.53565170196912e-09	1.72577553203546e-06	2.8251220807185e-12	2.8251151418246e-12	2.8251220807185e-12	2.8251151418246e-12	2.8251220807185e-12	2.8251151418246e-12	1.03346289859196e-11	1.03346151081318e-11	2.8251220807185e-12	2.8251151418246e-12	2.8251220807185e-12	2.8251151418246e-12	0.00145469168370006	0.00141731382706702	-0.00765049482393405	-0.0107693066145698	0.000529003676445677	-0.000728414510327319	2.8251151418246e-12	0.00145725701826026	-0.0032440240955205	-2.17317751313867e-05	1.72577553185504e-06
IL6	-0.0757292927092876	-7.47901316155986e-08	-0.195487060259884	0.000139139563965135	-0.0958804782754849	0.000113094514034379	-0.00595499677556896	-0.00595481416601265	0.0257619355726315	0.0257591827827283	-0.0214844359393303	-0.021371606273451	-0.0757292927092918	-0.0659478479817585	-0.0659478479817596	-0.00404443736842824	-0.0040444373684341	-0.00420217429555303	-0.00176085907191378	0.0187097070026101	-0.0249728673166051	5.87010995367621e-12	5.87010995367621e-12	5.87010995367621e-12	5.87010995367621e-12	5.87010995367621e-12	-0.000133589076923429	5.87010995367621e-12	5.87005444252497e-12	0.0139453380113624	0.0139453380113625	5.87016546482744e-12	5.87010995367621e-12	0.0139453380113703	0.0139453380109336	0.0307081605138758	0.000346808784265573	5.87005444252497e-12	5.87005444252497e-12	-0.0360444411587918	-0.0360444411635031	0.000145919277011214	5.87005444252497e-12	5.87010995367621e-12	5.87016546482744e-12	5.87016546482744e-12	5.87016546482744e-12	5.87008219810059e-12	-7.4790131587843e-08	4.07307521044231e-12	-2.44616230771211e-07	-2.44616230826722e-07	4.07307521044231e-12	-0.0212401124753675	5.87013770925182e-12	5.87010995367621e-12	5.87010995367621e-12	5.87010995367621e-12	-0.0265841905343478	-0.0265841905335522	-0.0265841905338134	-0.0265841905337699	-0.0265841905338133	-5.22877239284014e-08	-0.145487060259884	0.00320214377675476	0.000935195887826618	0.00320214377675485	0.000231447561510445	0.0197568664590683	5.87013770925182e-12	5.87013770925182e-12	5.87013770925182e-12	0.0356202837438746	0.0356202837439458	-7.1918581409397e-05	0.0255981615810234	0.0255981615810238	5.87005444252497e-12	0.000139139563965163	0.000139139563965079	-2.20935880757001e-07	-2.20935880840267e-07	5.87010995367621e-12	-0.0214844359393304	-0.021484435939327	-7.48366583702698e-08	-7.4836658287003e-08	-7.48366582592475e-08	-8.60920751355465e-10	-7.48366585090476e-08	-0.0958804782754849	-0.040891590264708	-0.069981924073222	0.00112364403935908	-0.145487060259883	0.00245706504123069	0.00245706513835578	0.0679576907694835	0.0679576144557399	5.87008219810059e-12	5.87013770925182e-12	5.87013770925182e-12	-0.00595499677556893	-0.00595499677556899	-0.00595499677592001	0.000113094514033546	-5.46499759992991e-06	-5.46499759995767e-06	5.87016546482744e-12	5.87013770925182e-12	3.48092371593722e-09	3.48092366042607e-09	1.6731065565212e-05	5.87016546482744e-12	5.87013770925182e-12	5.87016546482744e-12	5.87013770925182e-12	5.87016546482744e-12	5.87013770925182e-12	1.26410271139576e-11	1.26409438472308e-11	5.87016546482744e-12	5.87013770925182e-12	5.87016546482744e-12	5.87013770925182e-12	0.025761935572637	0.00395010477167193	-0.0249728673170309	-5.22877239006458e-08	-0.145487060259884	-0.00595499677557462	5.87010995367621e-12	0.0257591827827282	-0.021371606277423	-0.000133589076918544	1.67310655647679e-05
LPS	-0	-0	-0	-0.05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
IFNg	-0.0103593402507156	-2.85444667902368e-10	-0.000517367957962311	8.34765265408377e-05	-0.751366843974287	6.68087027506648e-05	-0.0513668439742866	-0.0513653383017186	0.0175187198361415	0.0175131758867491	-0.000278395425455602	-0.000275946079185019	-0.0103593402507186	0.00363591429828491	0.0036359142982848	-2.18196212411481e-05	-2.18196212413702e-05	-2.58281006689787e-05	-6.91080402013267e-05	-0.00711874602810092	-0.00115466275763776	2.13917772384775e-12	2.13917772384775e-12	2.13917772384775e-12	2.13917772384775e-12	2.13917772384775e-12	-6.56936356824289e-06	2.13906670154529e-12	2.13906670154529e-12	0.00634227237399665	0.00634227237399665	2.13906670154529e-12	2.13906670154529e-12	0.0063422723739992	0.00634227237385288	0.0139503969893102	0.000202587341408877	2.13906670154529e-12	2.13906670154529e-12	0.00402863719863056	0.00402863719811142	8.51931499225023e-05	2.13906670154529e-12	2.13906670154529e-12	2.13906670154529e-12	2.13906670154529e-12	2.13906670154529e-12	2.13906670154529e-12	-2.85444334835461e-10	2.41706654691143e-12	3.22207371894478e-08	3.22207370784255e-08	2.41695552460897e-12	0.00497292276005767	2.13895567924283e-12	2.13906670154529e-12	2.13906670154529e-12	2.13906670154529e-12	0.000120357290068984	0.000120357290098183	0.000120357290090967	0.000120357290093409	0.000120357290090856	-1.92863502945784e-10	-0.000425337325996145	0.000773890261132171	-0.0005173679579622	0.000773890261132171	0.000138810425448388	0.00751301508659774	2.13906670154529e-12	2.13906670154529e-12	2.13906670154529e-12	0.0183330902198524	0.0183330902198455	-3.56285373548371e-06	0.0174608433926794	0.0174608433926778	2.13906670154529e-12	8.34765265408377e-05	8.34765265408377e-05	-1.47249679116612e-09	-1.47249679116612e-09	2.13906670154529e-12	-0.000278395425455602	-0.000278395425456046	-2.85654944143232e-10	-2.8565483312093e-10	-2.85654944143232e-10	5.16302556263781e-11	-2.85654944143232e-10	-0.0122818827372329	-0.0259291080036542	0.00457959798974072	2.49025383211032e-05	-0.0189555826000111	-0.00757883013552985	-0.00757883016346528	-0.00586770383705459	-0.00586770651604163	2.13906670154529e-12	2.13906670154529e-12	2.13906670154529e-12	-0.0513668439742866	-0.0513668439742866	-0.0513668439742864	6.68087027497766e-05	-4.32359585356146e-06	-4.32359585367248e-06	2.13906670154529e-12	2.13906670154529e-12	-1.06663455845535e-10	-1.06663455845535e-10	9.77240005106683e-06	2.13906670154529e-12	2.13906670154529e-12	2.13906670154529e-12	2.13906670154529e-12	2.13906670154529e-12	2.13906670154529e-12	7.33857419277228e-13	7.33857419277228e-13	2.13906670154529e-12	2.13906670154529e-12	2.13906670154529e-12	2.13906670154529e-12	0.0175187198361417	0.00146807081369205	-0.00115466275762222	-1.92863613968086e-10	-0.000425337325995812	-0.0513668439742866	2.13906670154529e-12	0.0175131758867489	-0.000275946079148826	-6.56936356724369e-06	9.77240005084479e-06
IL4	-0	-0	-0	-0	-0	-0.05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
IL12	-0.0454940413428613	-1.47185129639738e-08	-0.000355138077841488	6.32337458085219e-05	-0.0681652273354906	5.35178416281035e-05	-0.515947941066479	-0.465947941066479	0.00878005397949511	0.00877677464272253	-0.00487723357380265	-0.00484814514090337	-0.0454940413428666	-0.0132734815838975	-0.0132734815838977	-0.00122853382595844	-0.00122853382596011	-0.000854577509200927	0.00413886373938666	-0.0846266871786001	-0.00499922504736339	3.19122506198255e-12	3.19122506198255e-12	3.19122506198255e-12	3.19122506198255e-12	3.19122506198255e-12	0.000305489540146087	3.19122506198255e-12	3.19122506198255e-12	0.00168146448932671	0.00168146448932671	3.19122506198255e-12	3.19122506198255e-12	0.00168146448932893	0.00168146448919104	0.00324382502804754	0.000150414784811814	3.19111403968009e-12	3.19111403968009e-12	-0.00927674015942692	-0.0092767401589694	6.34913098956913e-05	3.19133608428501e-12	3.19122506198255e-12	3.19111403968009e-12	3.19111403968009e-12	3.19111403968009e-12	3.19111403968009e-12	-1.47185129639738e-08	3.28637117519293e-12	-5.25507999338259e-08	-5.25507999338259e-08	3.28637117519293e-12	0.00149529809044291	3.19122506198255e-12	3.19122506198255e-12	3.19122506198255e-12	3.19122506198255e-12	0.000130724452866771	0.000130724452897524	0.000130724452892528	0.000130724452895414	0.000130724452892528	-1.02799229129147e-08	-0.000282685780338521	0.000605991772550607	-0.000355138077841488	0.000605991772550829	0.00010496479525246	0.00271448938361163	3.19122506198255e-12	3.19122506198255e-12	3.19122506198255e-12	0.00302390658224083	0.00302390658222862	0.000164296855897583	0.00878039885186443	0.00878039885186443	3.19122506198255e-12	6.32337458086329e-05	6.32337458084109e-05	-4.32583624476734e-08	-4.32583625586958e-08	3.19111403968009e-12	-0.00487723357380265	-0.00487723357380199	-1.47277203765839e-08	-1.47277202655616e-08	-1.47277203765839e-08	-8.41108294125092e-11	-1.47277203765839e-08	-0.0681652273354907	-0.0558117757951275	-0.0200918581637275	0.000270253965319101	-0.105944018852026	-0.024861542121938	-0.0248615421924862	0.00853667883454468	0.00853663392150084	3.19111403968009e-12	3.19122506198255e-12	3.19122506198255e-12	-0.00168266093113256	-0.00168266093113256	-0.0016826609309879	5.35178416282145e-05	-3.63852625029359e-07	-3.63852625029359e-07	3.19122506198255e-12	3.19111403968009e-12	3.59012386486057e-09	3.59012375383827e-09	8.16820274951446e-06	3.19122506198255e-12	3.19122506198255e-12	3.19122506198255e-12	3.19111403968009e-12	3.19122506198255e-12	3.19111403968009e-12	1.15810694367724e-11	1.15809584144699e-11	3.19122506198255e-12	3.19111403968009e-12	3.19122506198255e-12	3.19111403968009e-12	0.00878005397949533	0.00063291037830504	-0.00499922504730654	-1.02799229129147e-08	-0.00028268578033841	-0.00168266093113589	3.19133608428501e-12	0.00877677464272242	-0.00484814514282572	0.000305489540145198	8.16820274951446e-06
IL12_mrna	-0.106507583155047	-3.57263313377487e-08	-0.000861799531766683	0.000153500279486907	-0.156927037079588	0.000129913815586025	-0.00407874507600869	-0.977859465020576	0.0214702836989742	0.0214622049335556	-0.0117911436734518	-0.01172110092371	-0.106507583155058	-0.0318703060681313	-0.0318703060681321	-0.00297907067437431	-0.00297907067437808	-0.00207290829725215	0.0100814138408549	-0.192560409275621	-0.0120848534514233	8.80751027665383e-12	8.80751027665383e-12	8.80751027665383e-12	8.80751027665383e-12	8.80751027665383e-12	0.000741727257583591	8.80739925435137e-12	8.80739925435137e-12	0.00408727784437768	0.00408727784437768	8.80751027665383e-12	8.80751027665383e-12	0.00408727784438312	0.0040872778440626	0.00789535498977356	0.000365159260576564	8.8072882320489e-12	8.8072882320489e-12	-0.0223464964211179	-0.0223464964209124	0.000154125550834827	8.80751027665383e-12	8.80751027665383e-12	8.80751027665383e-12	8.80751027665383e-12	8.80751027665383e-12	8.8072882320489e-12	-3.57263312267264e-08	9.03865871038079e-12	-1.27559582896453e-07	-1.2755958278543e-07	9.03854768807832e-12	0.00363418225883561	8.80739925435137e-12	8.80751027665383e-12	8.80751027665383e-12	8.80751027665383e-12	0.000317352192425902	0.000317352192498066	0.000317352192487075	0.000317352192493958	0.000317352192487297	-2.49521958650689e-08	-0.000686023763719179	0.00147171388457468	-0.000861799531766572	0.0014717138845749	0.00025481149521045	0.00660404192607644	8.80739925435137e-12	8.80739925435137e-12	8.80739925435137e-12	0.00735872515467673	0.00735872515465286	0.000398865125955328	0.0214711333072232	0.0214711333072229	8.80751027665383e-12	0.000153500279486907	0.000153500279486685	-1.0500332714436e-07	-1.05003327477426e-07	8.80751027665383e-12	-0.0117911436734519	-0.0117911436734506	-3.57486810154128e-08	-3.57486809043905e-08	-3.57486810154128e-08	-2.03107530794e-10	-3.57486809043905e-08	-0.156927037079589	-0.129655229252937	-0.0479775285398104	0.000656156175055433	-0.23759334668234	-0.0591422786858038	-0.0591422788708857	0.0208708413650003	0.0208707320399593	8.8072882320489e-12	8.80751027665383e-12	8.80751027665383e-12	-0.00407874507600869	-0.00407874507600881	-0.00407874507572525	0.000129913815586691	-8.8320648639062e-07	-8.8320648639062e-07	8.80751027665383e-12	8.80751027665383e-12	8.7156483141726e-09	8.71564809212799e-09	1.98274506261198e-05	8.80751027665383e-12	8.80751027665383e-12	8.80751027665383e-12	8.80751027665383e-12	8.80751027665383e-12	8.80751027665383e-12	2.91728863288654e-11	2.91727753065629e-11	8.80751027665383e-12	8.80751027665383e-12	8.80751027665383e-12	8.80751027665383e-12	0.0214702836989747	0.0015371230062371	-0.0120848534512937	-2.49521958650689e-08	-0.000686023763719068	-0.00407874507601569	8.80751027665383e-12	0.0214622049335554	-0.0117211009286126	0.000741727257582259	1.98274506258977e-05
IL10	-0.034337805336993	-1.23347719815925e-08	-0.000630820203349258	4.26891385116868e-05	-0.0497665682004678	3.56100850250618e-05	-0.00161638580688261	-0.00161633448853149	-0.511293887034305	-0.461293887034305	-0.00366840083200348	-0.00364847369097576	-0.0343378053369936	-0.016595107647136	-0.0165951076471361	-0.00131217394806893	-0.00131217394807059	-0.000698218218463831	0.00664817991648015	-0.33397732520059	-0.00528469471209114	3.00870439673417e-13	3.00870439673417e-13	3.00870439673417e-13	3.00870439673417e-13	3.00870439673417e-13	0.000515428258344053	3.00870439673417e-13	3.00870439673417e-13	-0.00098555260266775	-0.00098555260266775	3.00870439673417e-13	3.00870439673417e-13	-0.000985552602668416	-0.000985552602624007	-0.00203639851523729	-0.00193623727234971	3.0098146197588e-13	3.0098146197588e-13	-0.0111789304401588	-0.0111789304413162	-0.000814132756600694	3.0098146197588e-13	3.0098146197588e-13	3.0098146197588e-13	3.0098146197588e-13	3.0098146197588e-13	3.0098146197588e-13	-1.23347718705702e-08	1.51878509768721e-13	-6.58666562403099e-08	-6.58666563513322e-08	1.51989532071184e-13	-0.00228102908713301	3.00759417370955e-13	3.0098146197588e-13	3.0098146197588e-13	3.0098146197588e-13	-0.00120626484285447	-0.00120626484281083	-0.0012062648428246	-0.00120626484282205	-0.00120626484282471	-8.62238858090336e-09	-0.00058108731443951	1.40990410315567e-05	-0.000630820203349147	1.40990410316677e-05	7.10028508249527e-05	-0.00229210995557427	3.00870439673417e-13	3.00870439673417e-13	3.00870439673417e-13	0.00476483368510627	0.00476483368502933	0.00027772264823267	0.0127660114337461	0.0127660114337462	3.0098146197588e-13	4.26891385115757e-05	4.26891385115757e-05	-3.65903646271093e-08	-3.65903647381316e-08	3.00870439673417e-13	-0.00366840083200359	-0.00366840083200193	-1.23424519493653e-08	-1.23424520603876e-08	-1.23424519493653e-08	-1.30714661317199e-10	-1.23424519493653e-08	-0.0497665682004678	-0.0123120796493638	-0.0223234044049702	0.000276105280054284	-0.0432741678490433	0.00204125520699083	0.00204125523100118	0.0116176131548933	0.0116175823426008	3.0098146197588e-13	3.00870439673417e-13	3.00870439673417e-13	-0.0016163858068825	-0.0016163858068825	-0.00161638580675783	3.56100850255059e-05	-7.35122777650865e-07	-7.35122777650865e-07	3.00759417370955e-13	3.00870439673417e-13	6.35761565614956e-09	6.35761576717186e-09	5.36929922612117e-06	3.00759417370955e-13	3.0098146197588e-13	3.00759417370955e-13	3.00870439673417e-13	3.00759417370955e-13	3.00870439673417e-13	1.5146772724961e-11	1.51466617026585e-11	3.00759417370955e-13	3.00870439673417e-13	3.00759417370955e-13	3.00870439673417e-13	0.0127593641488346	-0.000539794138254002	-0.00528469471207327	-8.62238869192566e-09	-0.00058108731443951	-0.00161638580688794	3.00870439673417e-13	-0.461293887034305	-0.00364847369185839	0.000515428258339057	5.36929922612117e-06
IL10_mrna	-0.0712795097690553	-2.63297358360504e-08	-0.001346102813231	9.11464585346966e-05	-0.102089114446821	7.60313666806622e-05	-0.003446298990048	-0.0034461897246143	0.0275451087187061	-0.97038630876002	-0.00780779077443716	-0.00776550906647155	-0.0712795097690561	-0.0349423917127931	-0.034942391712793	-0.0027984130464096	-0.00279841304641215	-0.00148983730789543	0.014275665860735	-0.603955082363033	-0.0112325423806726	6.16950934784199e-12	6.16950934784199e-12	6.16950934784199e-12	6.16950934784199e-12	6.16950934784199e-12	0.00110094633545477	6.16928730323707e-12	6.16939832553953e-12	-0.00210242772701008	-0.00210242772700986	6.16928730323707e-12	6.16928730323707e-12	-0.0021024277270103	-0.00210242772697045	-0.00434025789014159	-0.00412713168855139	6.16939832553953e-12	6.16939832553953e-12	-0.0236436752265304	-0.0236436752285977	-0.0017370005846149	6.16939832553953e-12	6.16950934784199e-12	6.16962037014446e-12	6.16962037014446e-12	6.16962037014446e-12	6.16950934784199e-12	-2.63297357250281e-08	5.85120840668196e-12	-1.4062258069103e-07	-1.40622580913075e-07	5.85143045128689e-12	-0.0048606381262033	6.16939832553953e-12	6.16962037014446e-12	6.16962037014446e-12	6.16962037014446e-12	-0.00257277765608521	-0.00257277765598718	-0.00257277765600916	-0.00257277765600372	-0.00257277765600894	-1.84036398342968e-08	-0.00124003076335955	3.0102421074707e-05	-0.00134610281323078	3.0102421074929e-05	0.00015160331302666	-0.00488420432990144	6.16950934784199e-12	6.16950934784199e-12	6.16950934784199e-12	0.0102148668723751	0.0102148668723141	0.000593090452578382	0.0275596204312513	0.027559620431251	6.16928730323707e-12	9.11464585343635e-05	9.11464585346966e-05	-7.8116457413735e-08	-7.81164575247573e-08	6.16950934784199e-12	-0.00780779077443694	-0.00780779077443627	-2.63461333860349e-08	-2.63461331639903e-08	-2.63461334970572e-08	-2.73554179308633e-10	-2.63461333860349e-08	-0.102089114446821	-0.0260158277367915	-0.0467850677819541	0.000589635667477495	-0.0892097982433355	0.00436579354999733	0.00436579359570466	0.0250550888942107	0.0250550198031771	6.16950934784199e-12	6.16950934784199e-12	6.16950934784199e-12	-0.00344629899004778	-0.00344629899004778	-0.00344629898984772	7.60313666811063e-05	-1.56951191720989e-06	-1.56951191732091e-06	6.16917628093461e-12	6.16928730323707e-12	1.35793073452461e-08	1.35793073452461e-08	1.14637405809193e-05	6.16917628093461e-12	6.16950934784199e-12	6.16917628093461e-12	6.16928730323707e-12	6.16917628093461e-12	6.16928730323707e-12	3.78659326116804e-11	3.78657105670754e-11	6.16917628093461e-12	6.16928730323707e-12	6.16917628093461e-12	6.16928730323707e-12	0.0275451087187061	-0.00115195239170984	-0.0112325423806493	-1.84036398342968e-08	-0.00124003076335943	-0.00344629899005089	6.16928730323707e-12	0.0275208381327591	-0.00776550906928064	0.00110094633545188	1.14637405808082e-05
