Row	TNFa	IL1	IL6	LPS	IFNg	IL4	IL12	IL12_mrna	IL10	IL10_mrna	IFNb	IFNb_mrna	TNFR	TRAF2	TAK1	NIK	IKK	IRF5	IKB	NFKB	TNFa_mrna	IL15_mrna	GMCSF_mrna	Mcpt1_mrna	IL8_mrna	IL18_mrna	IKBa_mrna	iNOS_mrna	iNOS	COX2_mrna	COX2	CXCL10_mrna	CXCL10	cAMP	PKA	CREB	CEBPbeta	TSG6	CYP19	MKK36	p38	SP1	ATF2	ELK1	MMP3_mrna	MMP7_mrna	MMP9_mrna	MMP12_mrna	IL1R	cRaf	SOS	Ras	MEK12	ERK12	ETS1	MMP3	MMP7	MMP9	MKK47	JNK	cJun	cFos	AP1	IL1_mrna	IL6_mrna	GP130	IL6R	JAK2	GRB2	STAT3	A2M_mrna	CRP_mrna	VEGF_mrna	SOCS3_mrna	SOCS3	BCL3	PI3K	AKT	MCL1	CD14	TLR4	TRIF	IRF3	CCL5_mrna	IFNbR	JAKIFNbR	MyD88	IRAK4	IRAK1	TAB1	TRAF6	IFNgR	GSK3	JAK12_IFNg	SHP2	STAT1	IRF1	IRF1_mrna	SOCS1	SOCS1_mrna	Myc_mrna	SMAD7_mrna	ICAM1_mrna	IL12Rb1	STAT4	IFNg_mrna	IL4R	JAK13_IL4	STAT6	CCL17_mrna	CCL17	PPARg_mrna	PPARg	IL4Ra_mrna	Arg1_mrna	Arg1	CD23_mrna	CD23	AMAC1_mrna	AMAC1	KLF4_mrna	KLF4	Fizz1_mrna	Fizz1	Ym1_mrna	Ym1	IL10R	JAK1IL10R	TNFa_trans	IL1_trans	IL6_trans	IFNg_trans	IL12_trans	IL10_trans	IFNb_trans	IKB_trans	IL4R_trans
TNFa	-0.519885527420595	-0.00522584971837214	-6.59927925639181e-08	-0.0275451246134694	-0.000119313358463491	1.01860620393968e-06	-0.000104319602444614	-0.000104318400087067	0.00122392701985075	0.00120685277275567	-0.00386980902545053	-0.00385231402468622	-0.0033781684700952	-0.00288183076141046	-0.00648232005448457	-0.000292087070183689	-0.000292087070183578	-6.23174508680435e-05	0.00246033189771255	-0.0162347509323139	-0.469885527420595	0	0	0	0	0	0.0001461733881295	0	0	0.00078119715770264	0.000781197157702862	-1.11022302462516e-16	0	0.000781197157681546	0.000781197157703306	0.00418500016676748	-0.000147669024254782	0	0	-0.00517276587643556	-0.00517276588410209	6.66035230190154e-07	0	0	-1.11022302462516e-16	-1.11022302462516e-16	-1.11022302462516e-16	0	-0.00522584971837214	0.00119647435673509	-2.72800826373043e-08	-2.72800826373043e-08	0.00119647436182579	0.0021530411403764	-1.11022302462516e-16	0	0	0	-0.000259578036585717	-0.000259578036585717	-0.000259578036585717	-0.000259578036585717	-0.000259578036655217	-0.000295335976397415	5.68607250184261e-06	0.000158755540672018	-6.59927925639181e-08	0.000158755540672018	5.45231855986206e-06	0.000523192567627895	1.11022302462516e-16	1.11022302462516e-16	1.11022302462516e-16	0.00427337613033962	0.00427337528176375	8.99451281484165e-05	0.00477907370518105	0.00477907370518116	0	-0.0275450328133479	-0.0275450254510282	-0.0244193144672067	-0.0244193145241026	-1.11022302462516e-16	-0.00386980902545064	-0.00386980902547007	-0.0341835589240883	-0.0341835589240589	-0.0341835589240303	-0.00530932719341881	-0.0341835589240589	-0.000119313358463491	-0.000439426731997039	-8.53736756174506e-05	4.48710245670725e-06	-0.090124421624586	-0.0154722101047499	-0.0154722042096299	0.00511407078335313	0.00511407078347925	0	0	0	-0.000104319926224283	-0.00010431954437784	-0.000104319544377951	1.01860620438377e-06	-5.44305374883258e-07	-5.44305374883258e-07	0	1.11022302462516e-16	1.50939860610322e-09	1.50939871712552e-09	7.57092812886384e-08	0	0	0	1.11022302462516e-16	0	1.11022302462516e-16	4.00335320449585e-12	4.00324218219339e-12	0	1.11022302462516e-16	0	1.11022302462516e-16	0.00122392701985474	0.000413531220192498	-0.469885527420595	-0.000295335976391087	5.68607250173159e-06	-0.00010431954437784	0	0.0012068527727872	-0.00385231402433728	0.000146173388125503	7.57092813996607e-08
IL1	-0.0487426898850432	-0.759124755758532	0.00122048442768607	-0.0300598100774433	0.000120194619111946	-1.50053000192996e-05	0.000115093932934185	0.000115093111242581	0.00686562512598143	0.00680153906918302	0.00229498342574808	0.00228524603464664	-0.0487426898850433	-0.0480439679222023	-0.0591247557585314	0.00027514115666083	0.000275141156658942	3.96250127164821e-05	-0.00242764549172425	0.00857782692137443	-0.0486142273129777	1.11022302462516e-16	1.11022302462516e-16	1.11022302462516e-16	1.11022302462516e-16	1.11022302462516e-16	-0.000149850248659766	0	0	0.0104498069836524	0.0104498069836523	0	-1.11022302462516e-16	0.0104498069835509	0.0104498069836556	0.0482596982815973	-0.0324410382422395	1.11022302462516e-16	1.11022302462516e-16	0.0150419457734585	0.0150419457364126	3.92827310202737e-06	1.11022302462516e-16	0	0	0	0	1.11022302462516e-16	-0.0363883173015211	-0.0348806807879275	5.45522310657631e-08	5.45522310657631e-08	-0.0348806807395702	-0.0591247557585319	-2.22044604925031e-16	0	0	0	-0.0591247557585319	-0.0591247557585319	-0.0591247557585319	-0.0591247557585319	-0.0591247557596228	-0.0591247557585312	0.0012322985639196	0.00162684475779429	0.00122048442768607	0.00162684475779429	1.22008482239533e-05	0.00600984928145631	1.11022302462516e-16	1.11022302462516e-16	1.11022302462516e-16	0.0804311640054449	0.0804311750127936	-9.22765295493511e-05	0.0179115856469848	0.0179115856469848	0	-0.0300597998607008	-0.0300598003701449	-0.00308108489931813	-0.0030810849066647	1.11022302462516e-16	0.00229498342574819	0.00229498342578571	-0.0591137963982935	-0.0591137963982843	-0.0591137963983241	-0.0589321822191849	-0.0591137963982843	0.000120194619111946	-0.000931948354414569	0.000195908527865107	-3.39624748495471e-05	0.0199292543798153	0.0123411998490444	0.0123411862871428	0.0869073042266307	0.086907304227253	1.11022302462516e-16	0	0	0.00011509446516389	0.000115093857251725	0.000115093857251725	-1.50053000034234e-05	-1.85283469184006e-05	-1.85283469182895e-05	1.11022302462516e-16	-1.11022302462516e-16	3.08062653164853e-09	3.08062653164853e-09	-3.7091461684291e-06	1.11022302462516e-16	-2.22044604925031e-16	1.11022302462516e-16	-1.11022302462516e-16	1.11022302462516e-16	-1.11022302462516e-16	4.0002445800269e-12	4.00046662463183e-12	1.11022302462516e-16	-1.11022302462516e-16	1.11022302462516e-16	-1.11022302462516e-16	0.00686562512598166	0.0046159988332547	-0.0486142273129775	-0.0591247557585305	0.00123229856391949	0.000115093857251725	-1.11022302462516e-16	0.00680153906941339	0.0022852460340278	-0.000149850248645778	-3.7091461684291e-06
IL6	-0.0879495837763296	-0.0728904503943764	-0.285369975926437	-0.0556904463323304	-0.000361204726816999	-1.8302515907509e-05	-0.000303822257273434	-0.00030381810091068	0.0151722076570177	0.0149901604385781	-0.0111807304417177	-0.0111401516889535	-0.0879495837763296	-0.0854398217104808	-0.135925984107185	0.000290325520905077	0.000290325520901247	-0.000227076231513579	-0.00527906690638552	0.0200003747593395	-0.087631676986359	1.66533453693773e-16	1.66533453693773e-16	1.66533453693773e-16	1.66533453693773e-16	1.66533453693773e-16	-0.000328312135928877	-2.22044604925031e-16	1.11022302462516e-16	0.0233720315164631	0.023372031516463	5.55111512312578e-17	-5.55111512312578e-17	0.0233720315162589	0.0233720315164685	0.167025699244619	-0.002788960927047	1.11022302462516e-16	1.11022302462516e-16	0.0109058766902268	0.0109058766992509	8.08274392394281e-06	1.11022302462516e-16	0	2.77555756156289e-16	2.77555756156289e-16	2.77555756156289e-16	2.77555756156289e-16	-0.0728904503943763	-0.0398670577513224	-1.28188297754406e-08	-1.28188297199294e-08	-0.0398670576569924	-0.0919080856374423	-2.22044604925031e-16	1.11022302462516e-16	1.11022302462516e-16	1.11022302462516e-16	-0.109197283517721	-0.109197283517721	-0.109197283517721	-0.109197283517721	-0.109197283517661	-0.00539424669377753	-0.235369975926437	0.00288213840334545	0.00167111656131375	0.00288213840334539	3.88346497428027e-05	0.0105138574161807	1.11022302462516e-16	1.11022302462516e-16	1.11022302462516e-16	0.173208575444054	0.173208588275055	-0.000202212781695466	0.0866735829394325	0.0866735829394323	1.11022302462516e-16	-0.0556903809191826	-0.0556903785984661	-0.00901282049756008	-0.00901282051837626	5.55111512312578e-17	-0.0111807304417177	-0.0111807304416431	-0.193912259786711	-0.193912259786647	-0.19391225978648	-0.127679433664216	-0.193912259786647	-0.000361204726817055	-0.00297252240768564	-0.000122101057126067	-2.64931219969844e-05	-0.0950544578855407	0.0212312765622191	0.0212312502660028	0.201589535865849	0.201589535865736	2.77555756156289e-16	5.55111512312578e-17	5.55111512312578e-17	-0.000303823041428952	-0.000303822081205496	-0.000303822081205274	-1.83025158815853e-05	-2.94709050899788e-05	-2.94709050898123e-05	1.11022302462516e-16	-5.55111512312578e-17	3.5302701872908e-09	3.53027024280195e-09	-5.19675973714717e-06	1.11022302462516e-16	-2.22044604925031e-16	1.11022302462516e-16	-5.55111512312578e-17	1.11022302462516e-16	-5.55111512312578e-17	2.61146659852329e-12	2.61163313197699e-12	1.11022302462516e-16	-5.55111512312578e-17	1.11022302462516e-16	-5.55111512312578e-17	0.0151722076570617	0.00807376713510771	-0.0876316769863591	-0.00539424669349797	-0.235369975926436	-0.000303822081205385	0	0.0149901604389289	-0.0111401516896412	-0.00032831213590373	-5.19675973736922e-06
LPS	-0	0	-0	-0.7	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
IFNg	-0.000967320801311553	0.00442926945244262	-5.37408175645543e-05	0.0253612212104956	-0.118991226520496	-1.1364562000557e-05	-0.0689912326601694	-0.0689896183037502	0.00793040576598007	0.00779939234797118	-0.00452464708755065	-0.00450246987298757	-0.000967320801311608	0.00123578340785271	0.00131767919362696	-0.000256198512886802	-0.000256198512887371	-6.51406522130665e-05	0.0020508070203069	-0.0200823938663092	-0.000941834015067949	8.32667268468867e-17	8.32667268468867e-17	8.32667268468867e-17	8.32667268468867e-17	8.32667268468867e-17	0.000120764563342896	0	0	0.00907504741286815	0.00907504741286815	2.77555756156289e-17	1.38777878078145e-17	0.00907504741282182	0.00907504741286942	0.123473131350651	0.000207065410242915	5.55111512312578e-17	5.55111512312578e-17	0.00131554188280179	0.00131554185995517	3.65241099724301e-06	1.38777878078145e-17	-1.38777878078145e-17	8.32667268468867e-17	8.32667268468867e-17	8.32667268468867e-17	-2.77555756156289e-17	0.00442926945244262	0.0176811373319277	4.61753644764862e-08	4.61753645181195e-08	0.0176811373410874	0.0372529707951282	6.93889390390723e-17	6.93889390390723e-17	6.93889390390723e-17	6.93889390390723e-17	0.000466281821311795	0.000466281821311726	0.000466281821311795	0.000466281821311809	0.000466281821181219	0.000282638456655646	-2.14644398275621e-05	0.000850207884246487	-5.37408175645543e-05	0.00085020788424657	3.06768073683461e-05	0.00305760903578474	5.55111512312578e-17	5.55111512312578e-17	5.55111512312578e-17	0.153814693047071	0.153814694838029	7.43036889043341e-05	0.0914020683132718	0.0914020683132716	1.38777878078145e-17	0.0253612706564673	0.0253612727987903	-0.000952743573502515	-0.000952743577247034	6.93889390390723e-17	-0.00452464708755065	-0.00452464708761512	-0.00753390799284868	-0.00753390799276686	-0.00753390799413463	0.00143136092312759	-0.0075339079927669	-0.000223634091889288	-0.00234497775023565	-3.55636318757624e-05	1.00139504773528e-05	-0.068971408894636	-0.0265840833393496	-0.0265840575816045	-0.00854536733689025	-0.00854536733837974	-2.77555756156289e-17	0	0	-0.0689912551195816	-0.0689912265204965	-0.0689912265204965	-1.13645619850417e-05	-2.01931215771944e-05	-2.01931215771389e-05	4.16333634234434e-17	1.38777878078145e-17	1.1890379791879e-09	1.18903792367675e-09	-3.4117878263823e-06	4.16333634234434e-17	-2.77555756156289e-17	4.16333634234434e-17	1.38777878078145e-17	4.16333634234434e-17	1.38777878078145e-17	-1.5793200081049e-12	-1.57933388589271e-12	4.16333634234434e-17	1.38777878078145e-17	4.16333634234434e-17	1.38777878078145e-17	0.00793040576604322	0.00234649606988711	-0.000941834015067991	0.000282638456621756	-2.14644398275898e-05	-0.0689912265204965	9.71445146547012e-17	0.00779939234800421	-0.00450246987235332	0.000120764563338316	-3.41178782636842e-06
IL4	-0	-0	-0	-0	-0	-0.05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
IL12	-0.0145758230941239	-0.0226532201869544	-2.82298554088456e-07	-0.00726741926308849	-0.000510545142544894	4.3572979216977e-06	-0.503409944925255	-0.453409944925255	0.00521914690637548	0.00514656452777618	-0.0167178675410466	-0.0166415528870124	-0.014575823094124	-0.0124186472883535	-0.0281882127769475	-0.00125040267448384	-0.00125040267448595	-0.000266619082814001	0.0104580089344467	-0.0722837404481499	-0.0144924835215796	1.11022302462516e-16	1.11022302462516e-16	1.11022302462516e-16	1.11022302462516e-16	1.11022302462516e-16	0.00062505373179933	-1.11022302462516e-16	0	0.00333503424374726	0.00333503424374715	0	0	0.00333503424368675	0.00333503424374892	0.0177093663232959	-0.00063192579443716	2.22044604925031e-16	2.22044604925031e-16	-0.022420125187858	-0.0224201252653191	2.84910551306972e-06	0	0	0	0	0	0	-0.0226532201869544	0.00510244289391726	-1.16696488250412e-07	-1.16696488250412e-07	0.00510244291167006	0.00915911240543221	1.11022302462516e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	-0.00111114131867374	-0.00111114131867396	-0.00111114131867374	-0.00111114131867385	-0.0011111413189111	-0.00126432152999156	2.432305526745e-05	0.000678834478301749	-2.82298553977434e-07	0.00067883447830186	2.33231505964993e-05	0.00223506237985094	0	0	0	0.0180791717186952	0.018079169703725	0.000384670967382039	0.020191918295187	0.020191918295187	1.11022302462516e-16	-0.00726737470815197	-0.00726737047184539	-0.00451512930306269	-0.00451512931740727	0	-0.0167178675410466	-0.016717867541042	-0.15821067581317	-0.158210675813019	-0.158210675813016	-0.023019898908509	-0.158210675813019	-0.000510545142545005	-0.00188186330489482	-0.000365284488063056	1.91943343990086e-05	-0.425768191600532	-0.0687651813805978	-0.0687651662000784	0.0215883816461959	0.0215883816462467	0	-1.11022302462516e-16	-1.11022302462516e-16	-0.000446370682851027	-0.000446369024001303	-0.000446369024001303	4.35729792358508e-06	-2.32838773861488e-06	-2.32838773861488e-06	0	1.11022302462516e-16	6.45678055466448e-09	6.45678055466448e-09	3.23862834661348e-07	0	0	0	1.11022302462516e-16	0	1.11022302462516e-16	1.7125412199448e-11	1.7125412199448e-11	0	1.11022302462516e-16	0	1.11022302462516e-16	0.00521914690638048	0.00176709090973359	-0.0144924835215796	-0.00126432152995126	2.4323055267339e-05	-0.000446369024001414	1.11022302462516e-16	0.00514656452793594	-0.0166415528863434	0.000625053731796443	3.23862834661348e-07
IL12_mrna	-0.0342631825039763	-0.052918293782232	-6.7131467740289e-07	-0.0171820277957296	-0.00121359346901007	1.03618277090822e-05	-0.00106109878219263	-0.947737131369931	0.0124638637303456	0.0122898032664421	-0.0392328661435101	-0.0390560930068826	-0.0342631825039764	-0.0292417095862091	-0.0655702523850564	-0.00297050731964776	-0.0029705073196532	-0.000633892443021145	0.0250821369998409	-0.162855656423246	-0.0340694965938551	0	0	0	0	0	0.00148714644456882	-1.11022302462516e-16	0	0.00795222307595445	0.00795222307595433	-1.11022302462516e-16	-1.11022302462516e-16	0.00795222307582	0.00795222307595778	0.0427296550758689	-0.00150197517136375	2.22044604925031e-16	2.22044604925031e-16	-0.0523831648382498	-0.052383164987309	6.77527796288935e-06	-1.11022302462516e-16	0	0	0	0	-1.11022302462516e-16	-0.0529182937822321	0.0121840048580905	-2.77507889223649e-07	-2.77507889334672e-07	0.0121840048981896	0.0219434703550914	1.11022302462516e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	-0.00263996779368569	-0.00263996779368569	-0.00263996779368558	-0.0026399677936858	-0.00263996779423226	-0.00300353993005364	5.78421227898085e-05	0.00161517325905391	-6.71314677069823e-07	0.00161517325905391	5.54642268094652e-05	0.00532464802909705	-1.11022302462516e-16	-1.11022302462516e-16	-1.11022302462516e-16	0.0436354117309694	0.0436354083770736	0.000915043238425839	0.0488209997134328	0.0488209997134328	1.11022302462516e-16	-0.0171819251926504	-0.0171819148989724	-0.0106983206906449	-0.0106983207235498	-1.11022302462516e-16	-0.0392328661435101	-0.0392328661434962	-0.337859099633966	-0.337859099633691	-0.337859099633895	-0.0537597162933009	-0.337859099633691	-0.00121359346901007	-0.00446836477472023	-0.000868402533112156	4.5645435913455e-05	-0.854064825065311	-0.155306441796706	-0.155306387625128	0.0522587441609873	0.0522587441610878	-1.11022302462516e-16	-2.22044604925031e-16	-2.22044604925031e-16	-0.00106110210967014	-0.00106109815402067	-0.00106109815402078	1.03618277133011e-05	-5.53696880400967e-06	-5.53696880389865e-06	-1.11022302462516e-16	2.22044604925031e-16	1.53544267300632e-08	1.53544266190409e-08	7.70156195706306e-07	-1.11022302462516e-16	-1.11022302462516e-16	-1.11022302462516e-16	2.22044604925031e-16	-1.11022302462516e-16	2.22044604925031e-16	4.07243128108803e-11	4.07245348554852e-11	-1.11022302462516e-16	2.22044604925031e-16	-1.11022302462516e-16	2.22044604925031e-16	0.0124638637303552	0.00420819415592943	-0.0340694965938552	-0.00300353992995894	5.78421227899195e-05	-0.00106109815402089	-1.11022302462516e-16	0.0122898032668191	-0.0390560930055289	0.00148714644456371	7.70156195595284e-07
IL10	-0.00554531384522339	-0.00970303591748045	-0.000213683687378508	-0.0097785218327695	-6.20439033826026e-05	-1.71149121419578e-06	-5.70112550334345e-05	-5.70107121544705e-05	-0.520860479999218	-0.470860479999218	-0.00182340387431679	-0.00181587501541813	-0.0055453138452235	-0.00573669538259569	-0.0142813624731772	-0.000266103338671275	-0.000266103338670942	-3.2447068729069e-05	0.0022346803652723	-0.0220072479362328	-0.00551983001714784	-1.11022302462516e-16	-1.11022302462516e-16	-1.11022302462516e-16	-1.11022302462516e-16	-1.11022302462516e-16	0.000146796675129068	0	-1.11022302462516e-16	-0.000944676981882608	-0.000944676981882608	-1.11022302462516e-16	0	-0.000944676981863402	-0.000944676981883386	-0.00040059100193468	-0.00354891265010226	-1.11022302462516e-16	-1.11022302462516e-16	-0.00480794008325336	-0.00480794009597441	-0.000224004501630737	-2.22044604925031e-16	0	-1.11022302462516e-16	-1.11022302462516e-16	-1.11022302462516e-16	-1.11022302462516e-16	-0.00970303591748045	-0.00429352276679174	-3.3574265367875e-08	-3.35742652568527e-08	-0.00429352277353223	-0.00972336635588156	-1.11022302462516e-16	-2.22044604925031e-16	-2.22044604925031e-16	-2.22044604925031e-16	-0.00249412346807065	-0.00249412346807054	-0.00249412346807065	-0.00249412346807065	-0.00249412346810907	-0.000402556299185064	-0.000215490323764	-0.000275249512629694	-0.000213683687378619	-0.000275249512629694	-2.03288346323216e-06	-0.000950390910587018	-1.11022302462516e-16	-1.11022302462516e-16	-1.11022302462516e-16	0.00402287165602899	0.00402287211087171	9.05469655729796e-05	0.00169681441979552	0.00169681441979563	-1.11022302462516e-16	-0.00977850674280689	-0.00977850582917328	-0.000719865902466421	-0.000719865904794892	-1.11022302462516e-16	-0.0018234038743169	-0.00182340387432256	-0.174574953123275	-0.174574953123382	-0.174574953123761	-0.0115773024672587	-0.174574953123382	-6.20439033827136e-05	0.000168146133823099	-7.45845005485357e-05	7.80012160395138e-06	-0.0212612768794793	0.00130860190119075	0.00130859799647065	0.00413908342723435	0.00413908342747726	-1.11022302462516e-16	-1.11022302462516e-16	-1.11022302462516e-16	-5.70114899786089e-05	-5.70112127910027e-05	-5.70112127910027e-05	-1.7114912133076e-06	-1.12010788622108e-06	-1.12010788622108e-06	0	-2.22044604925031e-16	1.65674507446312e-09	1.65674496344081e-09	-3.26081950996482e-07	0	-2.22044604925031e-16	0	-2.22044604925031e-16	0	-2.22044604925031e-16	4.26902957428865e-12	4.26891855198619e-12	0	-2.22044604925031e-16	0	-2.22044604925031e-16	-0.000925594810507469	-0.000743458882638492	-0.00551983001714795	-0.000402556299170631	-0.000215490323764	-5.70112127911138e-05	0	-0.470860479999218	-0.00181587501531921	0.000146796675130512	-3.26081950774437e-07
IL10_mrna	-0.0119794002365228	-0.0208859756774856	-0.000463773690594915	-0.0210470923948936	-0.000134676508260267	-3.71527093323554e-06	-0.000123752871773575	-0.000123751666369798	-0.00200762988399661	-0.990981006883574	-0.00395187547631826	-0.00393558411867256	-0.0119794002365227	-0.0123907757925246	-0.0306206943448457	-0.000577517326537658	-0.000577517326538879	-7.04335415077084e-05	0.00486059166331598	-0.0468794086544161	-0.011924612341457	0	0	0	0	0	0.000318704989341723	1.11022302462516e-16	-1.11022302462516e-16	-0.00204898505032747	-0.00204898505032758	0	1.11022302462516e-16	-0.0020489850503207	-0.0020489850503278	-0.000869289575713417	-0.00767997428486444	-1.11022302462516e-16	-1.11022302462516e-16	-0.0103931361632223	-0.0103931362152563	-0.000486169307797879	1.11022302462516e-16	1.11022302462516e-16	-1.11022302462516e-16	-1.11022302462516e-16	-1.11022302462516e-16	-1.11022302462516e-16	-0.0208859756774856	-0.00928530157910878	-7.28824517404192e-08	-7.28824519624638e-08	-0.00928530158879781	-0.0209293711583335	-1.11022302462516e-16	-1.11022302462516e-16	-1.11022302462516e-16	-1.11022302462516e-16	-0.00540235403578004	-0.00540235403577993	-0.00540235403577993	-0.00540235403578004	-0.00540235403588307	-0.000873552796228694	-0.000467694024707366	-0.000597362225898457	-0.000463773690595026	-0.000597362225898679	-4.41294155772987e-06	-0.00206136809211532	1.11022302462516e-16	1.11022302462516e-16	1.11022302462516e-16	0.00876393568124845	0.00876393798722852	0.000196573521287879	0.00368893768642897	0.00368893768642897	1.11022302462516e-16	-0.0210470636946073	-0.0210470596286813	-0.00156168305587856	-0.0015616830609434	-1.11022302462516e-16	-0.00395187547631815	-0.00395187547631315	-0.335051317840018	-0.335051317840124	-0.335051317841066	-0.024880297590502	-0.335051317840124	-0.000134676508260378	0.000365062900880675	-0.000161896151033125	1.69324900205492e-05	-0.0453186078035615	0.00284397292587613	0.00284396570239842	0.0090180384280435	0.00901803842808335	-1.11022302462516e-16	-1.11022302462516e-16	-1.11022302462516e-16	-0.00012375338924131	-0.00012375277324328	-0.000123752773243391	-3.71527093168122e-06	-2.43150908707523e-06	-2.43150908707523e-06	-1.11022302462516e-16	-1.11022302462516e-16	3.59643481662175e-09	3.59643481662175e-09	-7.07853047954288e-07	-1.11022302462516e-16	-1.11022302462516e-16	-1.11022302462516e-16	-1.11022302462516e-16	-1.11022302462516e-16	-1.11022302462516e-16	9.26714260884864e-12	9.26714260884864e-12	-1.11022302462516e-16	-1.11022302462516e-16	-1.11022302462516e-16	-1.11022302462516e-16	-0.00200762988399406	-0.00161283239977816	-0.0119246123414573	-0.000873552796191279	-0.000467694024707366	-0.000123752773243502	1.11022302462516e-16	-0.0019976119850873	-0.00393558411867523	0.00031870498934472	-7.07853047843265e-07
